date,amount,category,entity,currency,gl_code,cost_center,source_file
2024-06-14,21241.98,Payroll,GUSTO,USD,GL-7910,CC-16,mock_enterprise_spend.csv
2024-06-14,41490.7,Marketing,FACEBOOK ADS,USD,GL-4441,CC-83,mock_enterprise_spend.csv
2024-06-14,26357.83,Legal,SKADDEN,USD,GL-6463,CC-97,mock_enterprise_spend.csv
2024-06-14,3348.61,Logistics,UPS,USD,GL-6169,CC-62,mock_enterprise_spend.csv
2024-06-15,4002.85,Travel & Expenses,DELTA,USD,GL-7807,CC-23,mock_enterprise_spend.csv
2024-06-15,12173.92,Legal,SKADDEN,USD,GL-1997,CC-36,mock_enterprise_spend.csv
2024-06-15,1660.21,Logistics,UPS,USD,GL-2653,CC-13,mock_enterprise_spend.csv
2024-06-15,25004.22,Legal,WILSON SONSINI,USD,GL-5406,CC-21,mock_enterprise_spend.csv
2024-06-15,4561.88,SaaS,ASANA,USD,GL-6699,CC-48,mock_enterprise_spend.csv
2024-06-15,619.97,Office Supplies,WBMASON,USD,GL-6199,CC-88,mock_enterprise_spend.csv
2024-06-15,4833.77,Logistics,FEDEX,USD,GL-4805,CC-48,mock_enterprise_spend.csv
2024-06-15,49214.9,Marketing,GOOGLE ADS,USD,GL-8251,CC-28,mock_enterprise_spend.csv
2024-06-16,512424.68,Cloud Infrastructure,GOOGLE CLOUD,USD,GL-8376,CC-69,mock_enterprise_spend.csv
2024-06-16,2650.33,Logistics,FEDEX,USD,GL-9375,CC-39,mock_enterprise_spend.csv
2024-06-16,81670.06,Payroll,PAYCHEX,USD,GL-7574,CC-83,mock_enterprise_spend.csv
2024-06-16,1086.28,Travel & Expenses,MARRIOTT,USD,GL-7773,CC-40,mock_enterprise_spend.csv
2024-06-16,5129.2,SaaS,HUBSPOT,USD,GL-4014,CC-90,mock_enterprise_spend.csv
2024-06-16,11274.82,Marketing,FACEBOOK ADS,USD,GL-8046,CC-54,mock_enterprise_spend.csv
2024-06-17,2679.91,Logistics,MAERSK,USD,GL-8370,CC-36,mock_enterprise_spend.csv
2024-06-17,18649.71,Legal,KIRKLAND & ELLIS,USD,GL-1674,CC-52,mock_enterprise_spend.csv
2024-06-17,1423.45,Logistics,RYDER,USD,GL-5774,CC-88,mock_enterprise_spend.csv
2024-06-17,15856.73,Payroll,DEEL,USD,GL-4991,CC-84,mock_enterprise_spend.csv
2024-06-17,41484.47,Legal,COOLEY,USD,GL-2080,CC-52,mock_enterprise_spend.csv
2024-06-17,1879.39,Logistics,UPS,USD,GL-4852,CC-76,mock_enterprise_spend.csv
2024-06-18,9593.19,Marketing,HUBSPOT,USD,GL-2895,CC-59,mock_enterprise_spend.csv
2024-06-19,3667.81,Office Supplies,STAPLES,USD,GL-4455,CC-98,mock_enterprise_spend.csv
2024-06-19,23134.65,Payroll,RIPPLING,USD,GL-6355,CC-85,mock_enterprise_spend.csv
2024-06-19,579.79,Office Supplies,AMAZON BUSINESS,USD,GL-9388,CC-24,mock_enterprise_spend.csv
2024-06-19,29402.66,Payroll,DEEL,USD,GL-6691,CC-50,mock_enterprise_spend.csv
2024-06-19,98093.05,Cloud Infrastructure,AWS,USD,GL-9456,CC-76,mock_enterprise_spend.csv
2024-06-19,4122.3,SaaS,SLACK,USD,GL-1612,CC-83,mock_enterprise_spend.csv
2024-06-19,28199.14,Payroll,ADP,USD,GL-6727,CC-21,mock_enterprise_spend.csv
2024-06-19,2400.11,Logistics,XPO,USD,GL-5322,CC-12,mock_enterprise_spend.csv
2024-06-20,4687.27,Travel & Expenses,UNITED,USD,GL-1886,CC-37,mock_enterprise_spend.csv
2024-06-20,3038.0,Office Supplies,WBMASON,USD,GL-3388,CC-53,mock_enterprise_spend.csv
2024-06-20,4235.74,Travel & Expenses,UBER,USD,GL-8434,CC-24,mock_enterprise_spend.csv
2024-06-20,29021.96,Legal,WILSON SONSINI,USD,GL-5747,CC-94,mock_enterprise_spend.csv
2024-06-20,1379.38,Office Supplies,AMAZON BUSINESS,USD,GL-7837,CC-18,mock_enterprise_spend.csv
2024-06-20,853.06,Office Supplies,AMAZON BUSINESS,USD,GL-3033,CC-67,mock_enterprise_spend.csv
2024-06-20,3079.14,SaaS,SALESFORCE,USD,GL-1927,CC-98,mock_enterprise_spend.csv
2024-06-20,3068.0,Office Supplies,AMAZON BUSINESS,USD,GL-1168,CC-97,mock_enterprise_spend.csv
2024-06-20,21171.46,Professional Services,KPMG,USD,GL-2441,CC-66,mock_enterprise_spend.csv
2024-06-20,9879.92,Legal,COOLEY,USD,GL-8245,CC-91,mock_enterprise_spend.csv
2024-06-21,36226.96,Professional Services,SLALOM,USD,GL-5525,CC-28,mock_enterprise_spend.csv
2024-06-21,2669.01,SaaS,WORKDAY,USD,GL-4375,CC-66,mock_enterprise_spend.csv
2024-06-21,24920.0,Cloud Infrastructure,AZURE,USD,GL-5144,CC-80,mock_enterprise_spend.csv
2024-06-22,1668.78,Payroll,DEEL,USD,GL-3017,CC-58,mock_enterprise_spend.csv
2024-06-22,40870.5,Cloud Infrastructure,AZURE,USD,GL-4502,CC-88,mock_enterprise_spend.csv
2024-06-22,92285.71,Cloud Infrastructure,GOOGLE CLOUD,USD,GL-5492,CC-90,mock_enterprise_spend.csv
2024-06-22,30543.35,Professional Services,MCKINSEY,USD,GL-2874,CC-24,mock_enterprise_spend.csv
2024-06-22,22205.94,Legal,SKADDEN,USD,GL-6822,CC-63,mock_enterprise_spend.csv
2024-06-22,17593.96,SaaS,SALESFORCE,USD,GL-5572,CC-88,mock_enterprise_spend.csv
2024-06-22,22692.86,Legal,LATHAM & WATKINS,USD,GL-6420,CC-52,mock_enterprise_spend.csv
2024-06-22,19020.21,Marketing,MARKETO,USD,GL-6769,CC-87,mock_enterprise_spend.csv
2024-06-23,29104.85,Legal,LATHAM & WATKINS,USD,GL-3423,CC-62,mock_enterprise_spend.csv
2024-06-23,798.91,SaaS,SLACK,USD,GL-4710,CC-89,mock_enterprise_spend.csv
2024-06-23,29283.27,Cloud Infrastructure,DATADOG,USD,GL-7823,CC-29,mock_enterprise_spend.csv
2024-06-23,12197.83,Legal,LATHAM & WATKINS,USD,GL-3964,CC-34,mock_enterprise_spend.csv
2024-06-23,1664.96,Travel & Expenses,HILTON,USD,GL-8991,CC-59,mock_enterprise_spend.csv
2024-06-24,10811.97,Legal,SKADDEN,USD,GL-3742,CC-42,mock_enterprise_spend.csv
2024-06-24,28859.78,Professional Services,SLALOM,USD,GL-5348,CC-36,mock_enterprise_spend.csv
2024-06-24,2180.62,Logistics,FEDEX,USD,GL-7433,CC-26,mock_enterprise_spend.csv
2024-06-24,14486.72,Marketing,MAILCHIMP,USD,GL-1802,CC-56,mock_enterprise_spend.csv
2024-06-24,31761.26,Professional Services,EY,USD,GL-3713,CC-32,mock_enterprise_spend.csv
2024-06-24,344.96,Logistics,RYDER,USD,GL-4153,CC-65,mock_enterprise_spend.csv
2024-06-24,344.65,Logistics,FEDEX,USD,GL-9755,CC-83,mock_enterprise_spend.csv
2024-06-25,5546.17,Payroll,RIPPLING,USD,GL-3979,CC-89,mock_enterprise_spend.csv
2024-06-25,1313.06,Cloud Infrastructure,AZURE,USD,GL-6023,CC-43,mock_enterprise_spend.csv
2024-06-25,19541.26,Professional Services,KPMG,USD,GL-5995,CC-52,mock_enterprise_spend.csv
2024-06-26,4679.24,SaaS,DOCUSIGN,USD,GL-9247,CC-42,mock_enterprise_spend.csv
2024-06-26,4543.8,Logistics,DHL,USD,GL-1645,CC-75,mock_enterprise_spend.csv
2024-06-26,10976.46,SaaS,SALESFORCE,USD,GL-1159,CC-60,mock_enterprise_spend.csv
2024-06-26,93.87,Office Supplies,AMAZON BUSINESS,USD,GL-1241,CC-79,mock_enterprise_spend.csv
2024-06-26,3120.16,Travel & Expenses,MARRIOTT,USD,GL-1769,CC-57,mock_enterprise_spend.csv
2024-06-26,1585.13,SaaS,ZENDESK,USD,GL-7354,CC-80,mock_enterprise_spend.csv
2024-06-27,194624.12,Cloud Infrastructure,AWS,USD,GL-5979,CC-19,mock_enterprise_spend.csv
2024-06-27,126387.65,Payroll,DEEL,USD,GL-3416,CC-73,mock_enterprise_spend.csv
2024-06-27,20299.36,Marketing,LINKEDIN ADS,USD,GL-7264,CC-13,mock_enterprise_spend.csv
2024-06-27,256.28,Travel & Expenses,MARRIOTT,USD,GL-3793,CC-57,mock_enterprise_spend.csv
2024-06-27,3407.89,SaaS,HUBSPOT,USD,GL-7757,CC-44,mock_enterprise_spend.csv
2024-06-27,4535.13,Logistics,FEDEX,USD,GL-7567,CC-47,mock_enterprise_spend.csv
2024-06-27,787.0,Travel & Expenses,LYFT,USD,GL-3672,CC-49,mock_enterprise_spend.csv
2024-06-27,409427.03,Cloud Infrastructure,SNOWFLAKE,USD,GL-9114,CC-61,mock_enterprise_spend.csv
2024-06-27,28726.68,Marketing,LINKEDIN ADS,USD,GL-6950,CC-81,mock_enterprise_spend.csv
2024-06-27,8020.56,Cloud Infrastructure,AZURE,USD,GL-8270,CC-52,mock_enterprise_spend.csv
2024-06-27,3277.21,Travel & Expenses,MARRIOTT,USD,GL-1175,CC-35,mock_enterprise_spend.csv
2024-06-27,21539.53,Legal,SKADDEN,USD,GL-9186,CC-78,mock_enterprise_spend.csv
2024-06-28,32162.84,Legal,LATHAM & WATKINS,USD,GL-2847,CC-77,mock_enterprise_spend.csv
2024-06-28,27014.69,Professional Services,EY,USD,GL-5614,CC-44,mock_enterprise_spend.csv
2024-06-29,9990.42,SaaS,NOTION,USD,GL-4610,CC-96,mock_enterprise_spend.csv
2024-06-29,917.35,Office Supplies,WBMASON,USD,GL-2549,CC-66,mock_enterprise_spend.csv
2024-06-29,28842.44,Legal,LATHAM & WATKINS,USD,GL-3668,CC-36,mock_enterprise_spend.csv
2024-06-29,129748.21,Cloud Infrastructure,SNOWFLAKE,USD,GL-8219,CC-66,mock_enterprise_spend.csv
2024-06-29,35768.35,Professional Services,DELOITTE,USD,GL-2287,CC-64,mock_enterprise_spend.csv
2024-06-29,4217.57,Travel & Expenses,DELTA,USD,GL-1787,CC-50,mock_enterprise_spend.csv
2024-06-30,11290.83,Payroll,DEEL,USD,GL-3229,CC-10,mock_enterprise_spend.csv
2024-06-30,18000.71,Marketing,LINKEDIN ADS,USD,GL-8412,CC-72,mock_enterprise_spend.csv
2024-06-30,3303.9,Logistics,MAERSK,USD,GL-7114,CC-86,mock_enterprise_spend.csv
2024-06-30,1409.6,Office Supplies,STAPLES,USD,GL-9341,CC-23,mock_enterprise_spend.csv
2024-06-30,22663.26,Cloud Infrastructure,SNOWFLAKE,USD,GL-3561,CC-78,mock_enterprise_spend.csv
2024-06-30,387.52,Office Supplies,AMAZON BUSINESS,USD,GL-1544,CC-17,mock_enterprise_spend.csv
2024-06-30,1235.58,Logistics,DHL,USD,GL-6091,CC-32,mock_enterprise_spend.csv
2024-06-30,4672.68,Office Supplies,STAPLES,USD,GL-7558,CC-33,mock_enterprise_spend.csv
2024-06-30,4793.3,Cloud Infrastructure,DATADOG,USD,GL-8859,CC-18,mock_enterprise_spend.csv
2024-07-01,652.4,SaaS,WORKDAY,USD,GL-1065,CC-23,mock_enterprise_spend.csv
2024-07-01,33283.55,Professional Services,DELOITTE,USD,GL-3044,CC-77,mock_enterprise_spend.csv
2024-07-01,25497.99,Marketing,MAILCHIMP,USD,GL-9391,CC-80,mock_enterprise_spend.csv
2024-07-01,10294.72,Cloud Infrastructure,GOOGLE CLOUD,USD,GL-8212,CC-68,mock_enterprise_spend.csv
2024-07-01,1598.23,SaaS,HUBSPOT,USD,GL-9856,CC-58,mock_enterprise_spend.csv
2024-07-02,23141.56,Professional Services,MCKINSEY,USD,GL-6377,CC-74,mock_enterprise_spend.csv
2024-07-02,2988.62,Office Supplies,STAPLES,USD,GL-2893,CC-66,mock_enterprise_spend.csv
2024-07-02,1610.69,Office Supplies,STAPLES,USD,GL-3363,CC-23,mock_enterprise_spend.csv
2024-07-02,28264.42,Professional Services,KPMG,USD,GL-2690,CC-29,mock_enterprise_spend.csv
2024-07-02,187191.88,Payroll,PAYCHEX,USD,GL-1819,CC-59,mock_enterprise_spend.csv
2024-07-02,26374.71,Professional Services,SLALOM,USD,GL-4811,CC-29,mock_enterprise_spend.csv
2024-07-02,43569.44,Payroll,RIPPLING,USD,GL-3382,CC-18,mock_enterprise_spend.csv
2024-07-03,1284.71,Payroll,PAYCHEX,USD,GL-2061,CC-13,mock_enterprise_spend.csv
2024-07-03,13751.59,Marketing,GOOGLE ADS,USD,GL-1232,CC-29,mock_enterprise_spend.csv
2024-07-03,432.08,Logistics,XPO,USD,GL-8113,CC-10,mock_enterprise_spend.csv
2024-07-03,425.52,Logistics,FEDEX,USD,GL-6114,CC-91,mock_enterprise_spend.csv
2024-07-03,2768.67,Travel & Expenses,UNITED,USD,GL-6253,CC-12,mock_enterprise_spend.csv
2024-07-03,70.73,Office Supplies,OFFICE DEPOT,USD,GL-2665,CC-41,mock_enterprise_spend.csv
2024-07-03,24074.81,Professional Services,SLALOM,USD,GL-4170,CC-47,mock_enterprise_spend.csv
2024-07-03,35546.42,Legal,LATHAM & WATKINS,USD,GL-3467,CC-32,mock_enterprise_spend.csv
2024-07-03,22423.51,Legal,LATHAM & WATKINS,USD,GL-2526,CC-71,mock_enterprise_spend.csv
2024-07-03,4956.72,Logistics,XPO,USD,GL-8878,CC-19,mock_enterprise_spend.csv
2024-07-03,10042.07,Professional Services,EY,USD,GL-9971,CC-40,mock_enterprise_spend.csv
2024-07-04,9456.08,Cloud Infrastructure,AZURE,USD,GL-4271,CC-97,mock_enterprise_spend.csv
2024-07-04,28560.29,Professional Services,KPMG,USD,GL-5591,CC-76,mock_enterprise_spend.csv
2024-07-04,23262.93,Marketing,HUBSPOT,USD,GL-1733,CC-29,mock_enterprise_spend.csv
2024-07-04,21375.15,Legal,WILSON SONSINI,USD,GL-3236,CC-62,mock_enterprise_spend.csv
2024-07-04,191486.99,Cloud Infrastructure,GOOGLE CLOUD,USD,GL-5276,CC-36,mock_enterprise_spend.csv
2024-07-04,1404.68,SaaS,GTLAB,USD,GL-9137,CC-51,mock_enterprise_spend.csv
2024-07-04,3341.31,Travel & Expenses,MARRIOTT,USD,GL-6521,CC-87,mock_enterprise_spend.csv
2024-07-04,783.11,SaaS,SALESFORCE,USD,GL-1973,CC-25,mock_enterprise_spend.csv
2024-07-05,29636.04,Professional Services,KPMG,USD,GL-3605,CC-71,mock_enterprise_spend.csv
2024-07-05,11936.38,Professional Services,SLALOM,USD,GL-7489,CC-24,mock_enterprise_spend.csv
2024-07-05,26426.97,Marketing,FACEBOOK ADS,USD,GL-1209,CC-96,mock_enterprise_spend.csv
2024-07-05,21167.65,Payroll,DEEL,USD,GL-6878,CC-15,mock_enterprise_spend.csv
2024-07-05,125623.99,Payroll,RIPPLING,USD,GL-3247,CC-54,mock_enterprise_spend.csv
2024-07-05,176334.33,Cloud Infrastructure,DATADOG,USD,GL-3068,CC-22,mock_enterprise_spend.csv
2024-07-05,65424.36,Cloud Infrastructure,SNOWFLAKE,USD,GL-4571,CC-26,mock_enterprise_spend.csv
2024-07-06,2354.71,Logistics,MAERSK,USD,GL-2311,CC-36,mock_enterprise_spend.csv
2024-07-06,38786.12,Payroll,RIPPLING,USD,GL-9063,CC-22,mock_enterprise_spend.csv
2024-07-06,28790.66,Legal,SKADDEN,USD,GL-1941,CC-32,mock_enterprise_spend.csv
2024-07-06,1969.74,Travel & Expenses,AMERICAN AIRLINES,USD,GL-9013,CC-50,mock_enterprise_spend.csv
2024-07-06,18284.36,Cloud Infrastructure,SNOWFLAKE,USD,GL-7081,CC-89,mock_enterprise_spend.csv
2024-07-06,4298.79,Travel & Expenses,DELTA,USD,GL-5422,CC-97,mock_enterprise_spend.csv
2024-07-06,4219.72,Marketing,FACEBOOK ADS,USD,GL-1070,CC-79,mock_enterprise_spend.csv
2024-07-06,4596.08,SaaS,DOCUSIGN,USD,GL-2128,CC-32,mock_enterprise_spend.csv
2024-07-06,14151.49,Payroll,PAYCHEX,USD,GL-9171,CC-47,mock_enterprise_spend.csv
2024-07-07,26133.74,Professional Services,PWC,USD,GL-8404,CC-89,mock_enterprise_spend.csv
2024-07-07,1593.02,Travel & Expenses,LYFT,USD,GL-4409,CC-45,mock_enterprise_spend.csv
2024-07-07,7473.07,Payroll,GUSTO,USD,GL-6795,CC-61,mock_enterprise_spend.csv
2024-07-07,31666.67,Professional Services,MCKINSEY,USD,GL-4201,CC-87,mock_enterprise_spend.csv
2024-07-07,2799.91,SaaS,ASANA,USD,GL-9351,CC-38,mock_enterprise_spend.csv
2024-07-07,534.28,Logistics,DHL,USD,GL-3598,CC-90,mock_enterprise_spend.csv
2024-07-08,15952.89,Professional Services,EY,USD,GL-3823,CC-44,mock_enterprise_spend.csv
2024-07-08,9014.39,Professional Services,PWC,USD,GL-3853,CC-38,mock_enterprise_spend.csv
2024-07-08,1767.66,Office Supplies,WBMASON,USD,GL-5615,CC-62,mock_enterprise_spend.csv
2024-07-08,98629.78,Cloud Infrastructure,SNOWFLAKE,USD,GL-3143,CC-41,mock_enterprise_spend.csv
2024-07-09,155580.27,Cloud Infrastructure,GOOGLE CLOUD,USD,GL-6480,CC-68,mock_enterprise_spend.csv
2024-07-09,2047.03,Payroll,RIPPLING,USD,GL-7051,CC-25,mock_enterprise_spend.csv
2024-07-09,144.77,Office Supplies,WBMASON,USD,GL-4954,CC-87,mock_enterprise_spend.csv
2024-07-09,18534.25,Professional Services,MCKINSEY,USD,GL-4030,CC-38,mock_enterprise_spend.csv
2024-07-09,33573.35,Cloud Infrastructure,AZURE,USD,GL-2753,CC-72,mock_enterprise_spend.csv
2024-07-09,3485.04,Office Supplies,STAPLES,USD,GL-4541,CC-88,mock_enterprise_spend.csv
2024-07-09,3220.36,Travel & Expenses,AMERICAN AIRLINES,USD,GL-2551,CC-17,mock_enterprise_spend.csv
2024-07-10,2814.1,Office Supplies,WBMASON,USD,GL-6901,CC-23,mock_enterprise_spend.csv
2024-07-10,18092.76,Marketing,LINKEDIN ADS,USD,GL-2311,CC-56,mock_enterprise_spend.csv
2024-07-10,3678.91,Logistics,UPS,USD,GL-1378,CC-98,mock_enterprise_spend.csv
2024-07-10,1746.32,SaaS,HUBSPOT,USD,GL-4706,CC-42,mock_enterprise_spend.csv
2024-07-10,1056.52,SaaS,SLACK,USD,GL-1348,CC-74,mock_enterprise_spend.csv
2024-07-10,21067.51,Professional Services,PWC,USD,GL-6787,CC-61,mock_enterprise_spend.csv
2024-07-10,3195.01,SaaS,HUBSPOT,USD,GL-2529,CC-21,mock_enterprise_spend.csv
2024-07-10,16384.37,Marketing,FACEBOOK ADS,USD,GL-8468,CC-50,mock_enterprise_spend.csv
2024-07-10,133304.68,Payroll,GUSTO,USD,GL-2701,CC-90,mock_enterprise_spend.csv
2024-07-11,24208.88,Professional Services,ACCENTURE,USD,GL-2902,CC-83,mock_enterprise_spend.csv
2024-07-11,2679.84,SaaS,ASANA,USD,GL-9315,CC-59,mock_enterprise_spend.csv
2024-07-11,1413.14,Office Supplies,OFFICE DEPOT,USD,GL-1308,CC-58,mock_enterprise_spend.csv
2024-07-11,196229.06,Payroll,ADP,USD,GL-3597,CC-25,mock_enterprise_spend.csv
2024-07-11,25371.49,Professional Services,EY,USD,GL-9824,CC-34,mock_enterprise_spend.csv
2024-07-11,3175.52,Office Supplies,OFFICE DEPOT,USD,GL-6605,CC-26,mock_enterprise_spend.csv
2024-07-12,45475.9,Legal,COOLEY,USD,GL-8912,CC-75,mock_enterprise_spend.csv
2024-07-12,3889.53,Legal,LATHAM & WATKINS,USD,GL-8617,CC-20,mock_enterprise_spend.csv
2024-07-12,27334.89,Professional Services,DELOITTE,USD,GL-5726,CC-43,mock_enterprise_spend.csv
2024-07-12,11294.92,Legal,WILSON SONSINI,USD,GL-3619,CC-58,mock_enterprise_spend.csv
2024-07-12,210.6,Office Supplies,AMAZON BUSINESS,USD,GL-9395,CC-61,mock_enterprise_spend.csv
2024-07-12,69644.02,Cloud Infrastructure,DATADOG,USD,GL-9996,CC-10,mock_enterprise_spend.csv
2024-07-13,20862.54,Professional Services,ACCENTURE,USD,GL-7008,CC-54,mock_enterprise_spend.csv
2024-07-13,35654.69,Marketing,LINKEDIN ADS,USD,GL-4916,CC-92,mock_enterprise_spend.csv
2024-07-13,2303.1,Travel & Expenses,LYFT,USD,GL-2422,CC-70,mock_enterprise_spend.csv
2024-07-13,2939.68,Office Supplies,STAPLES,USD,GL-4446,CC-21,mock_enterprise_spend.csv
2024-07-13,3264.43,Office Supplies,OFFICE DEPOT,USD,GL-9151,CC-62,mock_enterprise_spend.csv
2024-07-13,1460.08,SaaS,SALESFORCE,USD,GL-4018,CC-97,mock_enterprise_spend.csv
2024-07-13,37106.69,Legal,COOLEY,USD,GL-5255,CC-44,mock_enterprise_spend.csv
2024-07-13,33712.59,Cloud Infrastructure,DATADOG,USD,GL-8749,CC-29,mock_enterprise_spend.csv
2024-07-13,8446.92,Payroll,ADP,USD,GL-3910,CC-14,mock_enterprise_spend.csv
2024-07-14,162035.79,Payroll,DEEL,USD,GL-6785,CC-50,mock_enterprise_spend.csv
2024-07-14,571.7,Office Supplies,STAPLES,USD,GL-2369,CC-98,mock_enterprise_spend.csv
2024-07-14,10999.16,Marketing,MAILCHIMP,USD,GL-4493,CC-40,mock_enterprise_spend.csv
2024-07-14,4819.23,Office Supplies,STAPLES,USD,GL-8151,CC-74,mock_enterprise_spend.csv
2024-07-15,23299.99,Legal,COOLEY,USD,GL-8864,CC-43,mock_enterprise_spend.csv
2024-07-15,379.93,Office Supplies,WBMASON,USD,GL-5001,CC-94,mock_enterprise_spend.csv
2024-07-15,19652.78,Legal,SKADDEN,USD,GL-8617,CC-76,mock_enterprise_spend.csv
2024-07-15,27451.87,Cloud Infrastructure,AZURE,USD,GL-5749,CC-42,mock_enterprise_spend.csv
2024-07-15,15135.77,Cloud Infrastructure,GOOGLE CLOUD,USD,GL-2594,CC-68,mock_enterprise_spend.csv
2024-07-16,6133.76,SaaS,SLACK,USD,GL-1077,CC-40,mock_enterprise_spend.csv
2024-07-16,2820.26,Office Supplies,OFFICE DEPOT,USD,GL-4814,CC-60,mock_enterprise_spend.csv
2024-07-16,1720.54,SaaS,HUBSPOT,USD,GL-7313,CC-32,mock_enterprise_spend.csv
2024-07-16,56302.88,Payroll,DEEL,USD,GL-6142,CC-55,mock_enterprise_spend.csv
2024-07-16,2898.03,Logistics,RYDER,USD,GL-3978,CC-12,mock_enterprise_spend.csv
2024-07-17,903.99,Travel & Expenses,HILTON,USD,GL-8501,CC-59,mock_enterprise_spend.csv
2024-07-17,61221.34,Payroll,GUSTO,USD,GL-1453,CC-41,mock_enterprise_spend.csv
2024-07-17,121.25,Logistics,XPO,USD,GL-1206,CC-25,mock_enterprise_spend.csv
2024-07-17,13119.68,Marketing,MAILCHIMP,USD,GL-5771,CC-49,mock_enterprise_spend.csv
2024-07-17,22733.4,Payroll,ADP,USD,GL-8672,CC-47,mock_enterprise_spend.csv
2024-07-17,4190.39,Office Supplies,STAPLES,USD,GL-7363,CC-87,mock_enterprise_spend.csv
2024-07-17,12673.66,Professional Services,DELOITTE,USD,GL-2537,CC-78,mock_enterprise_spend.csv
2024-07-17,18940.8,Legal,WILSON SONSINI,USD,GL-4154,CC-56,mock_enterprise_spend.csv
2024-07-17,29466.33,Professional Services,KPMG,USD,GL-2582,CC-34,mock_enterprise_spend.csv
2024-07-17,388.35,Travel & Expenses,AMERICAN AIRLINES,USD,GL-3045,CC-79,mock_enterprise_spend.csv
2024-07-18,4684.25,Office Supplies,WBMASON,USD,GL-2491,CC-24,mock_enterprise_spend.csv
2024-07-18,2114.96,Office Supplies,AMAZON BUSINESS,USD,GL-9284,CC-53,mock_enterprise_spend.csv
2024-07-18,2417.64,SaaS,DOCUSIGN,USD,GL-1129,CC-30,mock_enterprise_spend.csv
2024-07-18,4986.33,Logistics,RYDER,USD,GL-9692,CC-11,mock_enterprise_spend.csv
2024-07-18,7557.59,Marketing,HUBSPOT,USD,GL-6668,CC-64,mock_enterprise_spend.csv
2024-07-18,68465.14,Cloud Infrastructure,GOOGLE CLOUD,USD,GL-5485,CC-81,mock_enterprise_spend.csv
2024-07-18,2516.07,Logistics,RYDER,USD,GL-5110,CC-97,mock_enterprise_spend.csv
2024-07-18,46068.23,Cloud Infrastructure,DATADOG,USD,GL-3330,CC-69,mock_enterprise_spend.csv
2024-07-18,35390.49,Legal,WILSON SONSINI,USD,GL-3518,CC-62,mock_enterprise_spend.csv
2024-07-19,38131.05,Marketing,MAILCHIMP,USD,GL-3612,CC-35,mock_enterprise_spend.csv
2024-07-19,174579.77,Payroll,PAYCHEX,USD,GL-4734,CC-76,mock_enterprise_spend.csv
2024-07-19,24087.43,Payroll,GUSTO,USD,GL-5187,CC-21,mock_enterprise_spend.csv
2024-07-19,1815.93,Logistics,UPS,USD,GL-3636,CC-84,mock_enterprise_spend.csv
2024-07-19,15569.47,Legal,WILSON SONSINI,USD,GL-9697,CC-85,mock_enterprise_spend.csv
2024-07-19,2850.37,Office Supplies,WBMASON,USD,GL-4053,CC-65,mock_enterprise_spend.csv
2024-07-19,7624.03,Cloud Infrastructure,GOOGLE CLOUD,USD,GL-1573,CC-25,mock_enterprise_spend.csv
2024-07-19,457.25,Office Supplies,OFFICE DEPOT,USD,GL-6130,CC-25,mock_enterprise_spend.csv
2024-07-19,2370.03,Logistics,DHL,USD,GL-8311,CC-46,mock_enterprise_spend.csv
2024-07-20,9732.51,SaaS,NOTION,USD,GL-5007,CC-87,mock_enterprise_spend.csv
2024-07-20,21062.85,Legal,KIRKLAND & ELLIS,USD,GL-6597,CC-79,mock_enterprise_spend.csv
2024-07-20,2592.85,Office Supplies,OFFICE DEPOT,USD,GL-3479,CC-77,mock_enterprise_spend.csv
2024-07-20,14171.08,Marketing,MARKETO,USD,GL-5279,CC-50,mock_enterprise_spend.csv
2024-07-20,4563.69,SaaS,ASANA,USD,GL-9053,CC-41,mock_enterprise_spend.csv
2024-07-20,3502.23,Logistics,XPO,USD,GL-7721,CC-50,mock_enterprise_spend.csv
2024-07-20,3304.27,Cloud Infrastructure,DATADOG,USD,GL-4087,CC-32,mock_enterprise_spend.csv
2024-07-20,72438.04,Payroll,RIPPLING,USD,GL-6367,CC-46,mock_enterprise_spend.csv
2024-07-20,46899.77,Marketing,HUBSPOT,USD,GL-2127,CC-39,mock_enterprise_spend.csv
2024-07-20,1492.73,Travel & Expenses,AMERICAN AIRLINES,USD,GL-4353,CC-69,mock_enterprise_spend.csv
2024-07-20,28661.41,Legal,KIRKLAND & ELLIS,USD,GL-3262,CC-49,mock_enterprise_spend.csv
2024-07-21,3263.59,Logistics,UPS,USD,GL-9212,CC-45,mock_enterprise_spend.csv
2024-07-21,109021.22,Cloud Infrastructure,AZURE,USD,GL-7906,CC-73,mock_enterprise_spend.csv
2024-07-21,82657.4,Payroll,PAYCHEX,USD,GL-3056,CC-27,mock_enterprise_spend.csv
2024-07-21,20928.29,Professional Services,DELOITTE,USD,GL-5550,CC-28,mock_enterprise_spend.csv
2024-07-21,2190.86,Travel & Expenses,AMERICAN AIRLINES,USD,GL-3372,CC-36,mock_enterprise_spend.csv
2024-07-21,25784.54,Professional Services,EY,USD,GL-9058,CC-60,mock_enterprise_spend.csv
2024-07-21,67049.82,Payroll,RIPPLING,USD,GL-2983,CC-76,mock_enterprise_spend.csv
2024-07-21,4001.98,Office Supplies,AMAZON BUSINESS,USD,GL-5999,CC-14,mock_enterprise_spend.csv
2024-07-21,44842.03,Payroll,PAYCHEX,USD,GL-3527,CC-95,mock_enterprise_spend.csv
